ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,ListPrice,DealerPrice,Color,SafetyStockLevel,ReorderPoint,Size,SizeRange,Weight,DaysToManufacture,ProductLine,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status
588,BK-M38S-40,1,LB ,CM ,"Mountain-400-W Silver, 40",419.7784,769.49,461.694,Silver,100,75,40,38-40 CM,26.77,4,M ,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",00:00.0,NULL,Current
589,BK-M38S-42,1,LB ,CM ,"Mountain-400-W Silver, 42",419.7784,769.49,461.694,Silver,100,75,42,42-46 CM,27.13,4,M ,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",00:00.0,NULL,Current
590,BK-M38S-46,1,LB ,CM ,"Mountain-400-W Silver, 46",419.7784,769.49,461.694,Silver,100,75,46,42-46 CM,27.42,4,M ,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",00:00.0,NULL,Current
591,BK-M18S-40,1,LB ,CM ,"Mountain-500 Silver, 40",308.2179,564.99,338.994,Silver,100,75,40,38-40 CM,27.35,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
592,BK-M18S-42,1,LB ,CM ,"Mountain-500 Silver, 42",308.2179,564.99,338.994,Silver,100,75,42,42-46 CM,27.77,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
593,BK-M18S-44,1,LB ,CM ,"Mountain-500 Silver, 44",308.2179,564.99,338.994,Silver,100,75,44,42-46 CM,28.13,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
594,BK-M18S-48,1,LB ,CM ,"Mountain-500 Silver, 48",308.2179,564.99,338.994,Silver,100,75,48,48-52 CM,28.42,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
595,BK-M18S-52,1,LB ,CM ,"Mountain-500 Silver, 52",308.2179,564.99,338.994,Silver,100,75,52,48-52 CM,28.68,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
596,BK-M18B-40,1,LB ,CM ,"Mountain-500 Black, 40",294.5797,539.99,323.994,Black,100,75,40,38-40 CM,27.35,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
597,BK-M18B-42,1,LB ,CM ,"Mountain-500 Black, 42",294.5797,539.99,323.994,Black,100,75,42,42-46 CM,27.77,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
598,BK-M18B-44,1,LB ,CM ,"Mountain-500 Black, 44",294.5797,539.99,323.994,Black,100,75,44,42-46 CM,28.13,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
599,BK-M18B-48,1,LB ,CM ,"Mountain-500 Black, 48",294.5797,539.99,323.994,Black,100,75,48,48-52 CM,28.42,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
600,BK-M18B-52,1,LB ,CM ,"Mountain-500 Black, 52",294.5797,539.99,323.994,Black,100,75,52,48-52 CM,28.68,4,M ,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",00:00.0,NULL,Current
601,BB-7421,5,G  ,NULL,LL Bottom Bracket,23.9716,53.99,32.394,NA,500,375,NULL,NA,223,1,NULL,L ,NULL,LL Bottom Bracket,Chromoly steel.,00:00.0,NULL,Current
602,BB-8107,5,G  ,NULL,ML Bottom Bracket,44.9506,101.24,60.744,NA,500,375,NULL,NA,168,1,NULL,M ,NULL,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,00:00.0,NULL,Current
603,BB-9108,5,G  ,NULL,HL Bottom Bracket,53.9416,121.49,72.894,NA,500,375,NULL,NA,170,1,NULL,H ,NULL,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,00:00.0,NULL,Current
604,BK-R19B-44,2,LB ,CM ,"Road-750 Black, 44",343.6496,539.99,323.994,Black,100,75,44,42-46 CM,19.77,4,R ,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,00:00.0,NULL,Current
605,BK-R19B-48,2,LB ,CM ,"Road-750 Black, 48",343.6496,539.99,323.994,Black,100,75,48,48-52 CM,20.13,4,R ,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,00:00.0,NULL,Current
606,BK-R19B-52,2,LB ,CM ,"Road-750 Black, 52",343.6496,539.99,323.994,Black,100,75,52,48-52 CM,20.42,4,R ,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,00:00.0,NULL,Current
